X,mean_prediction,standard_deviation
0.0913427125114786,232.48892100158264,0.08700057024798194
0.0916412113914158,233.25477198956287,0.08698978668117302
0.0919973294128222,234.1683476039434,0.08697688644644365
0.0923564824140565,235.08959089128984,0.08696388506976709
0.0927094959370011,235.99497067381162,0.08695115529507727
0.0930622850755522,236.89966088661822,0.08693852124002793
0.093408699797673,237.7878939534312,0.0869262345569349
0.0937661165574199,238.70422261515705,0.08691371366144211
0.0941317800221412,239.64157407532184,0.08690109735531429
0.0945104343639695,240.61209980035346,0.08688826777595765
0.0948984022891666,241.60636408877326,0.08687539610117424
0.0953240801775293,242.69711588253995,0.08686161911891571
0.0957612402418092,243.81712371145113,0.08684786818442164
0.0962072497556148,244.95963272409426,0.08683426849438276
0.0965778560705707,245.9088570538952,0.0868233047140565
0.0969756896267334,246.92768812767463,0.08681187572957044
0.0973771635347306,247.95570759704424,0.0868006915146982
0.0977859537458816,249.00232460505504,0.08678965122751804
0.0982040116334489,250.072529052115,0.08677870696365637
0.0986325449248933,251.16940513439476,0.08676782337244222
0.0990665079873198,252.2800327118821,0.08675711403112144
0.0994988217663806,253.386295676195,0.08674671723179771
0.0998386004677085,254.25566877279925,0.0867387055406198
0.1002176406028807,255.22539764200337,0.08672990284895847
0.1005978279361544,256.1979574236175,0.0867211789693652
0.1009937417576918,257.21063900396257,0.08671216388637104
0.1013840234969295,258.20880921433127,0.08670329975752733
0.1017842653018984,259.2323470406918,0.08669418428542576
0.1022296643247452,260.3712429389125,0.08668394319523624
0.1025751117429337,261.25447401672136,0.08667588280609052
0.1029641911955203,262.2491749508117,0.0866666328954558
0.1033316433077726,263.18850205813214,0.08665768342179436
0.1036802498531382,264.0795820704516,0.08664896016432545
0.104059334226994,265.04849044129514,0.08663917058084802
0.1044481961414327,266.04230939783156,0.08662874988362453
0.1048470044177972,267.0614675108445,0.08661760897196039
0.1052561283130241,268.10690576327033,0.08660564616487292
0.1056761225354619,269.1800391275101,0.08659274029381842
0.1061075870590529,270.28239828967344,0.08657875773598478
0.1065512285794797,271.4157866997921,0.08656355020393501
0.1070033513909734,272.57076211520325,0.08654711612717154
0.1074661232859904,273.7528626599742,0.08652925173774406
0.1078279170269932,274.6769737861541,0.08651450554531841
0.1082191556290314,275.676246842042,0.08649775941276723
0.1086098328991605,276.67404029470345,0.08648017071676417
0.1089922053168328,277.65058205540845,0.08646209154069127
0.1092960806522792,278.4266232174705,0.08644709982510503
0.1096591828130978,279.3538901648426,0.08642844506512025
0.1100241809246987,280.2859702751957,0.0864088658506289
0.1103871778728851,281.2129145204817,0.08638856259508977
0.1107481853285748,282.1347559346541,0.08636753900008705
0.1111123538637805,283.0646493474778,0.08634548730748177
0.1114831070064475,284.0113387761012,0.08632216583344536
0.111862543477785,284.9801851541124,0.08629739092761848
0.1122616276360083,285.99918641201657,0.0862703513496076
0.1126931985667347,287.1011267653739,0.08623999315086527
0.1131656777383011,288.30751138043706,0.08620545318996502
0.1136545656664315,289.5557903504159,0.08616832395229022
0.1140043474270524,290.44889137730934,0.08614092145523485
0.1143924656776012,291.43988279283803,0.08610973248963896
0.1147810389965295,292.4320450613741,0.08607771873188365
0.1151504267490483,293.3752311409189,0.08604659124670143
0.1155377985103474,294.36435193445504,0.08601326762104859
0.1158357842832714,295.1252454284404,0.08598719082767275
0.1161736992356521,295.9881110886781,0.0859571870895274
0.116516701516565,296.8639852857232,0.08592629732189072
0.1168706181417796,297.7677510613066,0.08589401308140351
0.1172331747682625,298.69360472585686,0.08586055693678475
0.117604273115047,299.64129951830546,0.08582596507321094
0.1179842398213561,300.6116741813021,0.0857902473967324
0.1183733948793459,301.60555095288146,0.08575342303367205
0.1187722255748132,302.62417986280343,0.08571550940215722
0.1191812811530272,303.66896981039463,0.08567652569254962
0.119601170657279,304.74148314168997,0.08563650833710199
0.1200324972738455,305.84326803923614,0.085595506038428
0.1204760096515176,306.9762451617353,0.08555357895345356
0.1209325101541217,308.14247342081944,0.0855108069811081
0.1214028818345709,309.34421905358613,0.0854672877757719
0.1218593742536637,310.51058644716977,0.08542573648750239
0.1222068830266698,311.39854965724226,0.08539464638433839
0.1225329307557296,312.2317204908759,0.08536596295399773
0.1228857650425195,313.13339160108444,0.08533551740602985
0.1232374329643178,314.0321359777954,0.08530584926982952
0.1235925741613264,314.939812800847,0.08527663820607931
0.1239540119813314,315.8636416575755,0.08524775332997522
0.1243229583251824,316.8067248538064,0.08521921367127004
0.1247001813996708,317.7710314132055,0.08519109430850269
0.1250861431201182,318.7577480111431,0.08516351039748371
0.1254815948107885,319.7688018323679,0.08513657065386536
0.1258872925230905,320.806132928803,0.08511040751264418
0.1263037397976445,321.871036471719,0.08508518912640191
0.1267315547369955,322.9651012855684,0.08506109639314459
0.1271714367858774,324.09012501352845,0.08503833185137981
0.1276241161633288,325.2479849139054,0.08501712216317846
0.1280904612236049,326.4409125597158,0.08499771399883027
0.1285514307916976,327.62020382380433,0.08498104997426041
0.1288832322620152,328.46911707472464,0.08497064941901283
0.1292063840240504,329.2959571684478,0.08496182676924172
0.1295549367024839,330.1878532206756,0.08495378412765109
0.129901424355557,331.07453033809725,0.08494732282817763
0.1302521696905738,331.9721692314197,0.08494235980123502
